date,open,high,low,close,adj_close,volume
2021-07-21,312.6099853515625,314.04998779296875,311.95001220703125,313.7699890136719,288.8368530273437,1180300
2021-07-22,314.7699890136719,315.0,312.7699890136719,314.260009765625,289.28790283203125,1274800
2021-07-23,316.0,318.79998779296875,315.5400085449219,318.6499938964844,293.3290100097656,1221000
2021-07-26,318.79998779296875,319.739990234375,316.8500061035156,318.9800109863281,293.6327819824219,1345800
2021-07-27,317.8800048828125,320.1000061035156,315.80999755859375,319.8900146484375,294.470458984375,1641000
2021-07-28,320.8500061035156,321.0,316.1199951171875,316.30999755859375,291.1749572753906,2006300
2021-07-29,317.82000732421875,319.1400146484375,316.1300048828125,318.3500061035156,293.05279541015625,1863800
2021-07-30,317.7099914550781,319.17999267578125,316.8999938964844,317.67999267578125,292.43603515625,2305400
2021-08-02,319.2699890136719,319.489990234375,315.5,316.0799865722656,290.96319580078125,1507200
2021-08-03,317.7699890136719,319.6000061035156,315.5,318.5199890136719,293.2092590332031,1979600
2021-08-04,318.0199890136719,319.19000244140625,315.8500061035156,316.7699890136719,291.59832763671875,1448300
2021-08-05,317.9100036621094,320.55999755859375,317.0400085449219,320.30999755859375,294.85711669921875,1952400
2021-08-06,321.0,322.3699951171875,318.5,321.8299865722656,296.25634765625,1392600
2021-08-09,322.010009765625,322.260009765625,319.3800048828125,319.5199890136719,294.1298828125,1225100
2021-08-10,319.9700012207031,322.05999755859375,319.05999755859375,320.17999267578125,294.7373962402344,918900
2021-08-11,320.6199951171875,320.8599853515625,317.0799865722656,319.7900085449219,294.3784484863281,1841600
2021-08-12,319.70001220703125,321.8299865722656,318.6400146484375,321.760009765625,296.19189453125,910900
2021-08-13,322.19000244140625,324.0400085449219,321.5799865722656,323.45001220703125,297.74755859375,970300
2021-08-16,324.0,328.5,323.1400146484375,328.25,302.1661376953125,1781000
2021-08-17,327.6000061035156,329.95001220703125,326.7699890136719,329.29998779296875,303.1327209472656,1531700
2021-08-18,327.3699951171875,329.17999267578125,324.3800048828125,324.54998779296875,298.76007080078125,1636800
2021-08-19,322.80999755859375,329.0,322.45001220703125,328.25,302.1661376953125,1294200
2021-08-20,329.80999755859375,333.54998779296875,328.3299865722656,332.6499938964844,306.21649169921875,1726800
2021-08-23,334.239990234375,334.8800048828125,332.7300109863281,332.9200134277344,306.4651184082031,2017900
2021-08-24,333.1400146484375,334.0,330.75,330.9100036621094,304.61480712890625,1451300
2021-08-25,331.94000244140625,334.5899963378906,331.1300048828125,333.44000244140625,306.94378662109375,1613600
2021-08-26,334.4700012207031,334.4700012207031,331.239990234375,333.2300109863281,306.7504577636719,1702300
2021-08-27,334.0899963378906,335.9100036621094,333.3500061035156,335.6600036621094,308.9873352050781,1126200
2021-08-30,335.0,338.6499938964844,332.9200134277344,337.0,310.2207946777344,973800
2021-08-31,337.20001220703125,337.4100036621094,335.1000061035156,336.55999755859375,309.8157958984375,1641300
2021-09-01,337.45001220703125,339.0299987792969,336.6600036621094,337.8999938964844,311.04925537109375,1621100
2021-09-02,338.4599914550781,342.04998779296875,338.25,341.0,313.9030456542969,1600500
2021-09-03,341.0,344.0799865722656,340.1099853515625,343.3299865722656,316.0478210449219,1566100
2021-09-07,343.3299865722656,344.42999267578125,340.2099914550781,341.489990234375,314.3540954589844,1380700
2021-09-08,340.8399963378906,342.2699890136719,339.7200012207031,340.32000732421875,313.2770080566406,1392800
2021-09-09,341.4599914550781,342.54998779296875,339.8999938964844,341.1000061035156,313.9950866699219,1668200
2021-09-10,343.5,345.5199890136719,341.5,341.9200134277344,314.7500305175781,1725200
2021-09-13,345.0,345.4700012207031,335.8699951171875,339.44000244140625,312.4669494628906,1854200
2021-09-14,341.05999755859375,343.260009765625,340.0,340.7200012207031,313.64532470703125,1758800
2021-09-15,340.239990234375,345.5,339.8299865722656,344.42999267578125,317.0603942871094,1657200
2021-09-16,344.6400146484375,345.0,340.2200012207031,342.2300109863281,315.0352478027344,2252700
2021-09-17,340.0299987792969,341.5199890136719,334.57000732421875,335.3999938964844,308.7480163574219,4455100
2021-09-20,331.1000061035156,334.9200134277344,328.2300109863281,332.2900085449219,305.8851318359375,2650200
2021-09-21,333.7900085449219,335.4599914550781,330.8699951171875,331.1499938964844,304.835693359375,2820300
2021-09-22,335.45001220703125,336.80999755859375,333.1400146484375,334.6600036621094,308.06683349609375,2441100
2021-09-23,337.6199951171875,344.739990234375,337.1300048828125,343.0,315.7440490722656,4543400
2021-09-24,340.67999267578125,342.8800048828125,337.7200012207031,339.2300109863281,312.2736511230469,2035900
2021-09-27,337.5199890136719,337.7200012207031,333.0799865722656,334.510009765625,307.9287109375,2025300
2021-09-28,331.55999755859375,332.0199890136719,323.8599853515625,324.2099914550781,298.44720458984375,2300500
2021-09-29,326.29998779296875,326.4100036621094,323.07000732421875,323.5299987792969,297.8211669921875,1741300
2021-09-30,324.489990234375,325.8900146484375,318.29998779296875,319.9200134277344,294.4980773925781,2382100
2021-10-01,323.3699951171875,326.8900146484375,319.5899963378906,324.8599853515625,299.0455627441406,1802300
2021-10-04,323.3999938964844,324.32000732421875,316.010009765625,319.489990234375,294.1022644042969,1774500
2021-10-05,320.9599914550781,327.3299865722656,320.80999755859375,325.1199951171875,299.2847900390625,1628800
2021-10-06,323.1099853515625,325.3399963378906,320.510009765625,325.19000244140625,299.3492736816406,2166400
2021-10-07,328.0,329.5299987792969,325.79998779296875,326.25,300.3251037597656,1188400
2021-10-08,326.739990234375,327.6300048828125,324.5400085449219,325.19000244140625,299.3492736816406,1229800
2021-10-11,324.7300109863281,328.7300109863281,324.510009765625,326.5,300.5552062988281,1475900
2021-10-12,328.1099853515625,329.3999938964844,327.19000244140625,327.69000244140625,301.6506652832031,2054600
2021-10-13,328.25,331.54998779296875,325.8599853515625,330.17999267578125,304.84515380859375,1768500
2021-10-14,333.1400146484375,339.2699890136719,332.0199890136719,339.0400085449219,313.0252685546875,1638400
2021-10-15,341.17999267578125,341.9100036621094,339.20001220703125,341.82000732421875,315.5920715332031,2074900
2021-10-18,341.6000061035156,344.239990234375,340.6499938964844,343.17999267578125,316.8476257324219,1636800
2021-10-19,345.0,350.760009765625,344.489990234375,349.739990234375,322.9043273925781,2177800
2021-10-20,350.0,350.44000244140625,345.57000732421875,345.79998779296875,319.26666259765625,1740100
2021-10-21,345.79998779296875,347.5,344.7200012207031,347.1199951171875,320.48541259765625,1520200
2021-10-22,348.25,355.3500061035156,348.25,353.7900085449219,326.64361572265625,1459400
2021-10-25,353.2699890136719,357.1600036621094,351.4800109863281,356.44000244140625,329.0902099609375,1523800
2021-10-26,356.989990234375,359.30999755859375,356.2699890136719,356.3399963378906,328.9978942871094,1547700
2021-10-27,355.0199890136719,356.9200134277344,353.7900085449219,354.04998779296875,326.8835754394531,1567700
2021-10-28,355.44000244140625,358.4200134277344,354.739990234375,356.32000732421875,328.97943115234375,1500600
2021-10-29,354.5799865722656,359.6199951171875,354.1000061035156,358.7900085449219,331.25994873046875,1936400
2021-11-01,358.8299865722656,359.8800048828125,352.1000061035156,355.32000732421875,328.05615234375,1600200
2021-11-02,357.0400085449219,363.239990234375,356.5899963378906,361.5,333.7619934082031,2204300
2021-11-03,360.94000244140625,362.5,354.3900146484375,362.1000061035156,334.3158874511719,1727500
2021-11-04,362.94000244140625,366.9200134277344,361.4700012207031,366.79998779296875,338.65533447265625,1979200
2021-11-05,368.8500061035156,372.1199951171875,366.9599914550781,368.4599914550781,340.1878662109375,2110600
2021-11-08,370.0,370.6600036621094,366.1199951171875,366.92999267578125,338.7752685546875,1731600
2021-11-09,366.6300048828125,367.7799987792969,364.7699890136719,367.4700012207031,339.2739562988281,1865700
2021-11-10,364.9700012207031,367.32000732421875,362.67999267578125,364.739990234375,336.7533874511719,1352400
2021-11-11,365.5799865722656,367.1600036621094,364.25,366.2099914550781,338.110595703125,1184300
2021-11-12,368.0,371.6099853515625,366.3699951171875,371.2300109863281,342.745361328125,1802100
2021-11-15,371.7699890136719,372.1199951171875,368.05999755859375,368.45001220703125,340.1786804199219,1957400
2021-11-16,367.29998779296875,373.1099853515625,367.0199890136719,371.1600036621094,342.68072509765625,2041600
2021-11-17,371.54998779296875,374.9200134277344,369.57000732421875,372.7799987792969,344.17645263671875,2254600
2021-11-18,371.32000732421875,372.75,369.2799987792969,370.7799987792969,342.32989501953125,2555900
2021-11-19,371.95001220703125,374.70001220703125,369.6700134277344,369.7900085449219,341.4158630371094,2554000
2021-11-22,371.4200134277344,372.70001220703125,363.0799865722656,363.29998779296875,335.42388916015625,2098400
2021-11-23,362.45001220703125,363.57000732421875,357.25,360.70001220703125,333.0233459472656,1998600
2021-11-24,359.2300109863281,362.92999267578125,358.70001220703125,362.3699951171875,334.56524658203125,2191500
2021-11-26,361.1700134277344,361.8399963378906,352.70001220703125,353.6000061035156,326.4681396484375,2649400
