date,open,high,low,close,adj_close,volume
2021-07-14,76.58000183105469,76.91999816894531,76.19499969482422,76.52999877929688,73.71060943603516,12886800
2021-07-15,76.44000244140625,76.5,75.49500274658203,75.9000015258789,73.10380554199219,12506200
2021-07-16,76.05000305175781,76.41000366210938,75.07499694824219,75.1500015258789,72.38143920898438,15080400
2021-07-19,74.25499725341797,74.45999908447266,73.68499755859375,74.11499786376953,71.38456726074219,24254000
2021-07-20,74.48500061035156,75.62999725341797,74.05500030517578,75.21499633789062,72.44403076171875,14715600
2021-07-21,75.18499755859375,75.95500183105469,75.04499816894531,75.94000244140625,73.14234161376953,12234000
2021-07-22,76.0999984741211,76.55999755859375,76.0999984741211,76.5,73.68171691894531,9577800
2021-07-23,76.83999633789062,77.30000305175781,76.56500244140625,77.26000213623047,74.41372680664062,12576200
2021-07-26,77.06500244140625,77.36000061035156,76.7750015258789,77.22000122070312,74.37519073486328,8993400
2021-07-27,77.125,77.1500015258789,75.5250015258789,76.48999786376953,73.67208099365234,18089800
2021-07-28,76.51499938964844,76.80000305175781,75.66500091552734,76.3949966430664,73.58058166503906,13941200
2021-07-29,76.31500244140625,77.01000213623047,76.30500030517578,76.75,73.92251586914062,12030600
2021-07-30,76.26000213623047,76.77999877929688,76.23999786376953,76.69999694824219,73.87433624267578,10148800
2021-08-02,77.04499816894531,77.1500015258789,76.31999969482422,76.42500305175781,73.60946655273438,12205200
2021-08-03,76.56500244140625,76.95500183105469,75.94499969482422,76.91500091552734,74.08142852783203,10824800
2021-08-04,76.8550033569336,77.26000213623047,76.61000061035156,77.06999969482422,74.23072052001953,11322800
2021-08-05,77.20999908447266,77.5199966430664,76.9800033569336,77.49500274658203,74.64004516601562,6674600
2021-08-06,77.2249984741211,77.5199966430664,77.20500183105469,77.43000030517578,74.57746124267578,7602800
2021-08-09,77.5199966430664,77.66000366210938,77.1050033569336,77.18000030517578,74.33667755126953,7198200
2021-08-10,77.31999969482422,77.38999938964844,76.40499877929688,76.625,73.80213165283203,10421400
2021-08-11,76.88999938964844,77.02999877929688,76.24500274658203,76.63500213623047,73.8117446899414,10831600
2021-08-12,76.55500030517578,77.12000274658203,76.23999786376953,77.07499694824219,74.23554229736328,6947800
2021-08-13,77.125,77.51499938964844,77.04000091552734,77.49500274658203,74.64004516601562,5630800
2021-08-16,77.30999755859375,77.8550033569336,76.65499877929688,77.84500122070312,74.97718048095703,9493800
2021-08-17,77.37000274658203,77.49500274658203,76.72000122070312,77.19999694824219,74.35591888427734,19052600
2021-08-18,77.0199966430664,77.36499786376953,76.05000305175781,76.13500213623047,73.33016204833984,13481200
2021-08-19,75.71499633789062,77.16500091552734,75.6050033569336,76.87999725341797,74.04771423339844,19291000
2021-08-20,77.16999816894531,77.94000244140625,76.98500061035156,77.87000274658203,75.00125122070312,14769400
2021-08-23,78.07499694824219,78.98500061035156,78.06999969482422,78.875,75.96923065185547,10802400
2021-08-24,78.9749984741211,79.06500244140625,78.71499633789062,78.78500366210938,75.8825454711914,9537000
2021-08-25,78.97000122070312,79.18000030517578,78.61000061035156,78.73999786376953,75.83919525146484,9430400
2021-08-26,78.6449966430664,78.80500030517578,78.18000030517578,78.24500274658203,75.36243438720703,12056600
2021-08-27,78.31500244140625,79.05500030517578,78.18000030517578,79.0,76.0896224975586,14088800
2021-08-30,79.23500061035156,79.94499969482422,79.23500061035156,79.8499984741211,76.90827941894531,10026800
2021-08-31,79.9000015258789,79.92500305175781,79.27999877929688,79.43000030517578,76.50377655029297,21971000
2021-09-01,79.70500183105469,80.06500244140625,79.38500213623047,79.44999694824219,76.52301788330078,20289800
2021-09-02,79.74500274658203,79.8499984741211,79.04499816894531,79.36499786376953,76.44117736816406,21769600
2021-09-03,79.2699966430664,79.88999938964844,79.24500274658203,79.68000030517578,76.74456787109375,21204800
2021-09-07,79.7750015258789,79.87000274658203,79.32499694824219,79.69999694824219,76.7638168334961,19721800
2021-09-08,79.69000244140625,79.71499633789062,78.83000183105469,79.3949966430664,76.47004699707031,11466400
2021-09-09,79.44999694824219,79.7249984741211,79.02999877929688,79.09500122070312,76.18111419677734,11161000
2021-09-10,79.53500366210938,79.7300033569336,78.23500061035156,78.31500244140625,75.42984008789062,17080200
