date,open,high,low,close,adj_close,volume
2021-07-21,67.06999969482422,67.91000366210938,66.80000305175781,67.4800033569336,62.74093627929688,3499500
2021-07-22,67.62000274658203,67.7300033569336,66.77999877929688,67.2699966430664,62.54568099975586,2884500
2021-07-23,67.75,68.41999816894531,67.30999755859375,68.18000030517578,63.39179229736328,4816900
2021-07-26,67.94999694824219,68.91999816894531,67.81999969482422,68.72000122070312,63.89385986328125,4861200
2021-07-27,68.41999816894531,68.9800033569336,68.02999877929688,68.44999694824219,63.642822265625,3789300
2021-07-28,68.44999694824219,68.75,67.69000244140625,67.87999725341797,63.11283493041992,3123800
2021-07-29,68.37999725341797,69.2699966430664,68.16000366210938,68.83999633789062,64.00542449951172,4318600
2021-07-30,68.2699966430664,69.77999877929688,68.2699966430664,68.80999755859375,63.97754669189453,3668600
2021-08-02,69.19000244140625,69.19000244140625,67.75,67.94999694824219,63.17793273925781,5747600
2021-08-03,68.41999816894531,69.0,67.3499984741211,68.9800033569336,64.13558197021484,3832000
2021-08-04,68.33999633789062,68.86000061035156,67.2300033569336,67.25,62.527076721191406,6909000
2021-08-05,67.38999938964844,68.6500015258789,67.25,68.58000183105469,63.76369857788086,4340400
2021-08-06,69.08000183105469,69.5999984741211,68.77999877929688,69.30999755859375,64.44242095947266,3456900
2021-08-09,69.01000213623047,69.31999969482422,68.36000061035156,68.93000030517578,64.08912658691406,3190100
2021-08-10,69.12000274658203,71.83999633789062,69.12000274658203,71.43000030517578,66.41354370117188,7078200
2021-08-11,71.51000213623047,71.79000091552734,70.87999725341797,71.70999908447266,66.9174575805664,4264900
2021-08-12,71.80000305175781,71.94000244140625,70.80000305175781,71.55000305175781,66.76815032958984,4273300
2021-08-13,71.2699966430664,71.5,70.29000091552734,70.48999786376953,65.77899169921875,5389000
2021-08-16,70.31999969482422,70.41000366210938,69.30999755859375,70.3499984741211,65.44185638427734,4055600
2021-08-17,70.04000091552734,70.04000091552734,68.4800033569336,69.1500015258789,64.3255844116211,8008300
2021-08-18,68.69000244140625,73.66999816894531,67.9000015258789,73.0,67.90697479248047,14316300
2021-08-19,71.33000183105469,73.87000274658203,71.30000305175781,73.58999633789062,68.45581817626953,11723200
2021-08-20,73.11000061035156,74.41000366210938,72.62999725341797,74.04000091552734,68.87442016601562,7835600
2021-08-23,74.31999969482422,76.11000061035156,74.31999969482422,75.12999725341797,69.88835906982422,9979400
2021-08-24,75.2699966430664,76.16000366210938,75.0999984741211,75.30999755859375,70.05579376220703,7444800
2021-08-25,74.88999938964844,76.06999969482422,74.73999786376953,75.80999755859375,70.52092742919922,5365200
2021-08-26,75.19999694824219,75.19999694824219,73.37999725341797,73.83999633789062,68.68836212158203,6277300
2021-08-27,74.11000061035156,74.33999633789062,73.4000015258789,73.63999938964844,68.50232696533203,5087100
2021-08-30,73.68000030517578,73.83000183105469,72.69999694824219,72.80000305175781,67.7209243774414,4496600
